min_price,max_price,production_total,price_range,week_of_year,week_sin,week_cos,price_4w_avg,price_8w_avg,price_change,year,month,week,lag_1,lag_2,lag_4,lag_12,rolling_mean_4,rolling_std_4,season_Yala,district_Anuradhapura,district_Kurunagala,district_Polonnaruwa
34.0,40.0,307661,6.0,13,1.0,-1.6081226496766366e-16,37.6575,35.88125,-0.3399999999999963,2015,3,13,37.48,38.5,36.34,27.5,37.6575,0.5861953599270395,False,False,False,False
34.0,40.0,309335,6.0,14,0.992708874098054,-0.1205366802553228,37.38,36.40875,-0.740000000000002,2015,4,14,37.14,37.48,37.51,26.1,37.38,0.8722384994942606,True,False,False,False
34.0,39.0,309335,5.0,15,0.970941817426052,-0.2393156642875575,36.675,36.7025,-0.7199999999999989,2015,4,15,36.4,37.14,38.5,26.58,36.675,0.8020598481410348,True,False,False,False
31.0,37.0,309335,6.0,16,0.9350162426854148,-0.3546048870425354,36.0475,36.7525,-0.7100000000000009,2015,4,16,35.68,36.4,37.48,28.95,36.0475,0.9334300545122322,True,False,False,False
30.0,38.0,309335,8.0,17,0.8854560256532099,-0.4647231720437685,35.27,36.46375,-0.9399999999999976,2015,4,17,34.97,35.68,37.14,30.64,35.27,1.0120276676060131,True,False,False,False
30.0,37.0,309335,7.0,18,0.8229838658936565,-0.5680647467311557,34.54,35.959999999999994,-0.5500000000000043,2015,4,18,34.03,34.97,36.4,32.18,34.54,0.977786616121715,True,False,False,False
30.0,35.0,309335,5.0,19,0.7485107481711013,-0.663122658240795,33.745,35.209999999999994,-0.9799999999999968,2015,5,19,33.48,34.03,35.68,33.33,33.745,1.0331343894512313,True,False,False,False
29.0,35.0,309335,6.0,20,0.6631226582407952,-0.7485107481711012,32.872499999999995,34.46,-1.0199999999999996,2015,5,20,32.5,33.48,34.97,34.57,32.872499999999995,1.123487872653778,True,False,False,False
28.0,34.0,309335,6.0,21,0.5680647467311558,-0.8229838658936564,32.1375,33.70375,-0.3900000000000005,2015,5,21,31.48,32.5,34.03,36.34,32.1375,1.0744417154969912,True,False,False,False
27.0,33.0,309335,6.0,22,0.464723172043769,-0.8854560256532096,31.37,32.955,-0.6799999999999997,2015,5,22,31.09,31.48,33.48,37.51,31.37,0.8734987120769714,True,False,False,False
27.0,32.0,309335,5.0,23,0.3546048870425358,-0.9350162426854148,30.6775,32.21125,-0.6799999999999997,2015,6,23,30.41,31.09,32.5,38.5,30.6775,0.7710328570604518,True,False,False,False
26.0,32.0,309335,6.0,24,0.2393156642875576,-0.970941817426052,29.955,31.41375,-1.1400000000000006,2015,6,24,29.73,30.41,31.48,37.48,29.955,1.0660050031152823,True,False,False,False
28.0,29.0,309335,1.0,25,0.120536680255323,-0.992708874098054,29.2825,30.71,-0.1900000000000012,2015,6,25,28.59,29.73,31.09,37.14,29.2825,0.9539173618995996,True,False,False,False
28.0,30.0,309335,2.0,26,-3.216245299353273e-16,-1.0,28.93,30.15,0.6000000000000014,2015,6,26,28.4,28.59,30.41,36.4,28.93,0.5891802214378016,True,False,False,False
30.0,30.0,309335,0.0,27,-0.1205366802553228,-0.992708874098054,28.9975,29.8375,1.0,2015,7,27,29.0,28.4,29.73,35.68,28.9975,0.7136934449282101,True,False,False,False
28.0,28.0,309335,0.0,28,-0.2393156642875574,-0.970941817426052,28.85,29.4025,-2.0,2015,7,28,30.0,29.0,28.59,34.97,28.85,0.8698658900467537,True,False,False,False
27.0,28.0,309335,1.0,29,-0.3546048870425356,-0.9350162426854148,28.65,28.96625,-0.3999999999999986,2015,7,29,28.0,30.0,28.4,34.03,28.65,1.0754843869935222,True,False,False,False
24.0,31.0,309335,7.0,30,-0.464723172043768,-0.8854560256532101,28.3675,28.64875,0.2699999999999996,2015,7,30,27.6,28.0,29.0,33.48,28.3675,1.1010108991286918,True,False,False,False
27.0,28.5,309335,1.5,31,-0.5680647467311556,-0.8229838658936566,27.8175,28.4075,-0.0700000000000002,2015,7,31,27.87,27.6,30.0,32.5,27.8175,0.1670079838416302,True,False,False,False
27.0,28.0,309335,1.0,32,-0.663122658240795,-0.7485107481711013,27.7425,28.29625,-0.1000000000000014,2015,8,32,27.8,27.87,28.0,31.48,27.7425,0.1178629147223479,True,False,False,False
26.0,31.0,309335,5.0,33,-0.7485107481711011,-0.6631226582407952,28.125,28.387500000000003,1.4299999999999995,2015,8,33,27.7,27.8,27.6,31.09,28.125,0.6736220503122203,True,False,False,False
29.0,30.0,309335,1.0,34,-0.8229838658936564,-0.5680647467311559,28.5575,28.4625,0.4700000000000024,2015,8,34,29.13,27.7,27.87,30.41,28.5575,0.9528334936739128,True,False,False,False
28.0,34.0,309335,6.0,35,-0.8854560256532096,-0.4647231720437691,29.325000000000003,28.571250000000003,1.2699999999999996,2015,8,35,29.6,29.13,27.8,29.73,29.325000000000003,1.3091091118263702,True,False,False,False
29.0,35.0,344765,6.0,36,-0.9350162426854148,-0.3546048870425359,30.1175,28.930000000000003,0.0,2015,9,36,30.87,29.6,27.7,28.59,30.1175,0.8898454922064587,False,False,False,False
32.0,32.5,344765,0.5,37,-0.970941817426052,-0.2393156642875577,30.885,29.505,1.3300000000000018,2015,9,37,30.87,30.87,29.13,28.4,30.885,1.0615868625161178,False,False,False,False
32.0,32.5,344765,0.5,38,-0.992708874098054,-0.1205366802553235,31.56,30.058750000000003,0.0999999999999943,2015,9,38,32.2,30.87,29.6,29.0,31.56,0.7977886102639009,False,False,False,False
31.5,32.5,344765,1.0,39,-1.0,-1.8369701987210292e-16,31.8425,30.58375,-0.2999999999999971,2015,9,39,32.3,32.2,30.87,30.0,31.8425,0.6602209226212128,False,False,False,False
30.0,35.0,344765,5.0,40,-0.992708874098054,0.1205366802553232,32.25,31.183750000000003,0.5,2015,10,40,32.0,32.3,30.87,28.0,32.25,0.2081665999469426,False,False,False,False
32.0,33.0,344765,1.0,41,-0.970941817426052,0.2393156642875573,32.325,31.605,0.0,2015,10,41,32.5,32.0,32.2,27.6,32.325,0.2362907813129204,False,False,False,False
32.0,33.0,344765,1.0,42,-0.9350162426854148,0.3546048870425355,32.35,31.955,-0.1000000000000014,2015,10,42,32.5,32.5,32.3,27.87,32.35,0.2380476142850491,False,False,False,False
32.0,34.0,344765,2.0,43,-0.8854560256532101,0.464723172043768,32.6,32.22125,0.6000000000000014,2015,10,43,32.4,32.5,32.0,27.8,32.6,0.2708012801547829,False,False,False,False
33.0,34.0,344765,1.0,44,-0.822983865893657,0.5680647467311548,32.85,32.55,0.5,2015,10,44,33.0,32.4,32.5,27.7,32.85,0.5066228051191559,False,False,False,False
34.0,35.0,344765,1.0,45,-0.7485107481711011,0.6631226582407952,33.35,32.8375,1.0,2015,11,45,33.5,33.0,32.5,29.13,33.35,0.8888194417316341,False,False,False,False
35.0,38.0,344765,3.0,46,-0.6631226582407955,0.7485107481711007,34.525,33.4375,2.6000000000000014,2015,11,46,34.5,33.5,32.4,29.6,34.525,1.8264263832231116,False,False,False,False
37.0,39.0,344765,2.0,47,-0.5680647467311559,0.8229838658936564,35.75,34.175,0.7999999999999972,2015,11,47,37.1,34.5,33.0,30.87,35.75,2.087262960593796,False,False,False,False
38.0,39.0,344765,1.0,48,-0.4647231720437684,0.88545602565321,37.0,34.925,0.6000000000000014,2015,11,48,37.9,37.1,33.5,30.87,37.0,1.762573875520336,False,False,False,False
38.0,39.0,344765,1.0,49,-0.3546048870425359,0.9350162426854148,38.0,35.675,0.0,2015,12,49,38.5,37.9,34.5,32.2,38.0,0.6633249580711613,False,False,False,False
35.0,42.0,344765,7.0,50,-0.2393156642875578,0.970941817426052,38.305,36.415,-0.1799999999999997,2015,12,50,38.5,38.5,37.1,32.3,38.305,0.2830194339618919,False,False,False,False
38.0,38.5,344765,0.5,51,-0.1205366802553236,0.992708874098054,38.38,37.065,-0.1199999999999974,2015,12,51,38.32,38.5,37.9,32.0,38.38,0.1469693845673605,False,False,False,False
36.0,42.0,344765,6.0,52,6.432490598706546e-16,1.0,38.275,37.6375,-0.1200000000000045,2015,12,52,38.2,38.32,38.5,32.5,38.275,0.1791647286719911,False,False,False,False
34.0,40.0,344765,6.0,53,0.1205366802553231,0.992708874098054,38.1275,38.06375,-0.1700000000000017,2015,12,53,38.08,38.2,38.5,32.5,38.1275,0.175000000000308,False,False,False,False
37.0,37.5,344765,0.5,1,0.120536680255323,0.992708874098054,37.8725,38.08875,-0.6099999999999994,2016,1,1,37.91,38.08,38.32,32.4,37.8725,0.39978119015295,False,False,False,False
37.0,37.5,344765,0.5,2,0.2393156642875577,0.970941817426052,37.6475,38.01375,0.0,2016,1,2,37.3,37.91,38.2,33.0,37.6475,0.4072161588150821,False,False,False,False
37.0,37.5,344765,0.5,3,0.3546048870425356,0.9350162426854148,37.4525,37.86375,0.0,2016,1,3,37.3,37.3,38.08,33.5,37.4525,0.3050000000001838,False,False,False,False
36.0,37.0,344765,1.0,4,0.4647231720437685,0.8854560256532099,37.125,37.62625,-0.6999999999999957,2016,1,4,37.3,37.3,37.91,34.5,37.125,0.3500000000001632,False,False,False,False
35.0,36.0,344765,1.0,5,0.5680647467311558,0.8229838658936564,36.65,37.26125,-1.2000000000000028,2016,2,5,36.6,37.3,37.3,37.1,36.65,0.8962886439833175,False,False,False,False
34.0,35.5,344765,1.5,6,0.6631226582407952,0.7485107481711011,36.025,36.83624999999999,-0.6000000000000014,2016,2,6,35.4,36.6,37.3,37.9,36.025,1.1324751652906728,False,False,False,False
28.0,35.0,344765,7.0,7,0.7485107481711011,0.6631226582407953,34.515,35.98374999999999,-3.539999999999996,2016,2,7,34.8,35.4,37.3,38.5,34.515,2.295408460383503,False,False,False,False
30.0,31.0,344765,1.0,8,0.8229838658936564,0.5680647467311559,32.965,35.045,-0.860000000000003,2016,2,8,31.26,34.8,36.6,38.5,32.965,2.5021790503479533,False,False,False,False
28.0,33.0,344765,5.0,9,0.8854560256532099,0.4647231720437686,31.7325,34.19125,0.0700000000000002,2016,3,9,30.4,31.26,35.4,38.32,31.7325,2.081848137272953,False,False,False,False
20.0,22.0,344765,2.0,10,0.9350162426854148,0.3546048870425355,28.3575,32.19125,-9.169999999999998,2016,3,10,30.47,30.4,34.8,38.2,28.3575,4.721132455954492,False,False,False,False
30.0,32.0,344765,2.0,11,0.970941817426052,0.239315664287558,28.3425,31.42875,9.9,2016,3,11,21.3,30.47,31.26,38.08,28.3425,4.708916188112386,False,False,False,False
31.0,32.0,344765,1.0,12,0.992708874098054,0.120536680255323,28.5925,30.77875,0.1999999999999993,2016,3,12,31.2,21.3,30.4,37.91,28.5925,4.878069119368191,False,False,False,False
31.0,32.0,344765,1.0,13,1.0,-1.6081226496766366e-16,28.8,30.26625,-0.0999999999999978,2016,3,13,31.4,31.2,30.47,37.3,28.8,5.000666622228169,False,False,False,False
31.0,33.0,291520,2.0,14,0.992708874098054,-0.1205366802553228,31.425,29.89125,0.5,2016,4,14,31.3,31.4,21.3,37.3,31.425,0.2629955639680881,True,False,False,False
29.0,34.0,291520,5.0,15,0.970941817426052,-0.2393156642875575,31.4875,29.915,-0.3500000000000014,2016,4,15,31.8,31.3,31.2,37.3,31.4875,0.2174664725121841,True,False,False,False
31.0,33.0,291520,2.0,16,0.9350162426854148,-0.3546048870425354,31.5875,30.09,0.3500000000000014,2016,4,16,31.45,31.8,31.4,36.6,31.5875,0.2528998484253376,True,False,False,False
33.0,34.0,291520,1.0,17,0.8854560256532099,-0.4647231720437685,32.1625,30.48125,1.8000000000000007,2016,4,17,31.8,31.45,31.3,35.4,32.1625,0.9724325169389514,True,False,False,False
33.0,34.0,291520,1.0,18,0.8229838658936565,-0.5680647467311557,32.612500000000004,32.018750000000004,0.0,2016,5,18,33.6,31.8,31.8,34.8,32.612500000000004,1.1491844934562192,True,False,False,False
34.0,34.5,291520,0.5,19,0.7485107481711013,-0.663122658240795,33.325,32.40625,0.6999999999999957,2016,5,19,33.6,33.6,31.45,31.26,33.325,1.0688779163217024,True,False,False,False
34.5,35.0,291520,0.5,20,0.6631226582407952,-0.7485107481711012,34.075,32.831250000000004,0.5,2016,5,20,34.3,33.6,31.8,30.4,34.075,0.5852349955361683,True,False,False,False
35.0,36.0,291520,1.0,21,0.5680647467311558,-0.8229838658936564,34.575,33.36875,0.8000000000000043,2016,5,21,34.8,34.3,33.6,30.47,34.575,0.8421203397774483,True,False,False,False
35.0,36.0,291520,1.0,22,0.464723172043769,-0.8854560256532096,35.075,33.84375,0.0,2016,6,22,35.6,34.8,33.6,21.3,35.075,0.6396613687466846,True,False,False,False
35.0,35.5,291520,0.5,23,0.3546048870425358,-0.9350162426854148,35.3,34.3125,-0.3999999999999986,2016,6,23,35.6,35.6,34.3,31.2,35.3,0.382970843102812,True,False,False,False
33.0,34.0,291520,1.0,24,0.2393156642875576,-0.970941817426052,35.0,34.5375,-1.6000000000000014,2016,6,24,35.2,35.6,34.8,31.4,35.0,0.9521904571391598,True,False,False,False
33.0,34.0,291520,1.0,25,0.120536680255323,-0.992708874098054,34.45,34.5125,-0.2000000000000028,2016,6,25,33.6,35.2,35.6,31.3,34.45,1.112055154507588,True,False,False,False
32.0,33.0,291520,1.0,26,-3.216245299353273e-16,-1.0,33.650000000000006,34.3625,-1.0,2016,6,26,33.4,33.6,35.6,31.8,33.650000000000006,1.1590225767143532,True,False,False,False
32.0,33.0,291520,1.0,27,-0.1205366802553228,-0.992708874098054,32.925,34.1125,-0.1000000000000014,2016,7,27,32.4,33.4,35.2,31.45,32.925,0.6701989754296257,True,False,False,False
25.0,32.0,291520,7.0,28,-0.2393156642875574,-0.970941817426052,31.8075,33.40375,-3.169999999999998,2016,7,28,32.3,32.4,33.6,31.8,31.8075,1.8528064298968003,True,False,False,False
26.0,27.0,291520,1.0,29,-0.3546048870425356,-0.9350162426854148,30.1075,32.278749999999995,-2.5299999999999976,2016,7,29,29.13,32.3,33.4,33.6,30.1075,2.788110172380854,True,False,False,False
26.0,27.0,291520,1.0,30,-0.464723172043768,-0.8854560256532101,28.6075,31.12875,-0.2000000000000028,2016,7,30,26.6,29.13,32.4,33.6,28.6075,2.757455046475574,True,False,False,False
26.0,26.5,291520,0.5,31,-0.5680647467311556,-0.8229838658936566,27.1075,30.01625,-0.0999999999999978,2016,8,31,26.4,26.6,32.3,34.3,27.1075,1.354089484980082,True,False,False,False
25.75,26.5,291520,0.75,32,-0.663122658240795,-0.7485107481711013,26.3625,29.085,-0.1500000000000021,2016,8,32,26.3,26.4,29.13,34.8,26.3625,0.1887458608825548,True,False,False,False
25.5,26.5,291520,1.0,33,-0.7485107481711011,-0.6631226582407952,26.1875,28.1475,-0.25,2016,8,33,26.15,26.3,26.6,35.6,26.1875,0.2174664725123513,True,False,False,False
26.0,27.0,291520,1.0,34,-0.8229838658936564,-0.5680647467311559,26.2125,27.41,0.6000000000000014,2016,8,34,25.9,26.15,26.4,35.6,26.2125,0.2528998484254827,True,False,False,False
28.0,30.0,309733,2.0,35,-0.8854560256532096,-0.4647231720437691,26.8875,26.9975,2.5,2016,9,35,26.5,25.9,26.3,35.2,26.8875,1.4296707080071365,False,False,False,False
33.5,34.0,309733,0.5,36,-0.9350162426854148,-0.3546048870425359,28.8,27.58125,4.799999999999997,2016,9,36,29.0,26.5,26.15,33.6,28.8,3.593512673323082,False,False,False,False
34.0,34.5,309733,0.5,37,-0.970941817426052,-0.2393156642875577,30.9,28.54375,0.5,2016,9,37,33.8,29.0,25.9,33.4,30.9,3.783296622435728,False,False,False,False
36.5,37.0,309733,0.5,38,-0.992708874098054,-0.1205366802553235,33.474999999999994,29.84375,2.5,2016,9,38,34.3,33.8,26.5,32.4,33.474999999999994,3.259217697546489,False,False,False,False
37.0,38.0,309733,1.0,39,-1.0,-1.8369701987210292e-16,35.625,31.25625,0.8000000000000043,2016,9,39,36.8,34.3,29.0,32.3,35.625,1.858987179443034,False,False,False,False
37.5,38.0,309733,0.5,40,-0.992708874098054,0.1205366802553232,36.625,32.7125,0.1999999999999957,2016,10,40,37.6,36.8,33.8,29.13,36.625,1.6090887690450433,False,False,False,False
38.0,38.5,309733,0.5,41,-0.970941817426052,0.2393156642875573,37.6,34.25,0.4000000000000057,2016,10,41,37.8,37.6,34.3,26.6,37.6,0.5887840577553791,False,False,False,False
38.5,39.5,309733,1.0,42,-0.9350162426854148,0.3546048870425355,38.150000000000006,35.8125,0.7999999999999972,2016,10,42,38.2,37.8,36.8,26.4,38.150000000000006,0.6191391873670687,False,False,False,False
40.0,41.0,309733,1.0,43,-0.8854560256532101,0.464723172043768,38.9,37.2625,1.6000000000000014,2016,10,43,39.0,38.2,37.6,26.3,38.9,1.2382783747338728,False,False,False,False
40.5,41.0,309733,0.5,44,-0.822983865893657,0.5680647467311548,39.65,38.1375,0.1999999999999957,2016,11,44,40.6,39.0,37.8,26.15,39.65,1.2583057392118813,False,False,False,False
40.5,41.5,309733,1.0,45,-0.7485107481711011,0.6631226582407952,40.375,38.9875,0.3000000000000042,2016,11,45,40.8,40.6,38.2,25.9,40.375,0.9394147114029197,False,False,False,False
41.0,42.0,309733,1.0,46,-0.6631226582407955,0.7485107481711007,40.975,39.5625,0.2999999999999971,2016,11,46,41.1,40.8,39.0,26.5,40.975,0.3500000000003267,False,False,False,False
43.0,43.5,309733,0.5,47,-0.5680647467311559,0.8229838658936564,41.625,40.2625,1.8000000000000045,2016,11,47,41.4,41.1,40.6,29.0,41.625,1.0781929326424986,False,False,False,False
44.0,46.0,309733,2.0,48,-0.4647231720437684,0.88545602565321,42.725,41.1875,2.0,2016,12,48,43.2,41.4,40.8,33.8,42.725,1.892749323074832,False,False,False,False
46.0,48.0,309733,2.0,49,-0.3546048870425359,0.9350162426854148,44.125,42.25,1.5,2016,12,49,45.2,43.2,41.1,34.3,44.125,2.314267342666697,False,False,False,False
47.0,49.0,309733,2.0,50,-0.2393156642875578,0.970941817426052,45.725,43.35,1.0999999999999943,2016,12,50,46.7,45.2,41.4,36.8,45.725,1.9922767545366056,False,False,False,False
48.0,50.0,309733,2.0,51,-0.1205366802553236,0.992708874098054,47.125,44.375,1.0,2016,12,51,47.8,46.7,43.2,37.6,47.125,1.5435349040434012,False,False,False,False
49.0,50.0,309733,1.0,52,6.432490598706546e-16,1.0,48.175,45.45,0.6000000000000014,2016,12,52,48.8,47.8,45.2,37.8,48.175,1.184271928232824,False,False,False,False
47.0,52.0,309733,5.0,1,0.120536680255323,0.992708874098054,48.8375,46.48125,-0.0499999999999971,2017,1,1,49.4,48.8,46.7,38.2,48.8375,0.7431632839874193,False,False,False,False
51.0,52.0,309733,1.0,2,0.2393156642875577,0.970941817426052,49.7625,47.74375,2.1499999999999986,2017,1,2,49.35,49.4,47.8,39.0,49.7625,1.189800403429207,False,False,False,False
49.5,50.0,309733,0.5,3,0.3546048870425356,0.9350162426854148,50.0125,48.56875,-1.7000000000000028,2017,1,3,51.5,49.35,48.8,40.6,50.0125,1.0119082632994147,False,False,False,False
49.0,49.5,309733,0.5,4,0.4647231720437685,0.8854560256532099,49.9875,49.08125,-0.5,2017,1,4,49.8,51.5,49.4,40.8,49.9875,1.0330980915029182,False,False,False,False
49.0,49.5,309733,0.5,5,0.5680647467311558,0.8229838658936564,49.975,49.40625,0.0,2017,2,5,49.3,49.8,49.35,41.1,49.975,1.0436314802970317,False,False,False,False
49.0,49.5,309733,0.5,6,0.6631226582407952,0.7485107481711011,49.425,49.59374999999999,0.0,2017,2,6,49.3,49.3,51.5,41.4,49.425,0.2500000000006004,False,False,False,False
35.0,38.0,309733,3.0,7,0.7485107481711011,0.6631226582407953,46.075,48.04375,-12.9,2017,2,7,49.3,49.3,49.8,43.2,46.075,6.450000000000022,False,False,False,False
36.0,38.0,309733,2.0,8,0.8229838658936564,0.5680647467311559,43.0,46.49375,0.6000000000000014,2017,2,8,36.4,49.3,49.3,45.2,43.0,7.278736154031154,False,False,False,False
37.0,38.0,309733,1.0,9,0.8854560256532099,0.4647231720437686,40.05,45.0125,0.5,2017,3,9,37.0,36.4,49.3,46.7,40.05,6.183041322844302,False,False,False,False
38.0,40.0,309733,2.0,10,0.9350162426854148,0.3546048870425355,37.4125,43.41875,1.25,2017,3,10,37.5,37.0,49.3,47.8,37.4125,0.998644915206039,False,False,False,False
38.0,41.0,309733,3.0,11,0.970941817426052,0.239315664287558,38.375,42.225,1.5,2017,3,11,38.75,37.5,36.4,48.8,38.375,1.4505745987941785,False,False,False,False
37.0,39.0,309733,2.0,12,0.992708874098054,0.120536680255323,38.625,40.8125,-2.25,2017,3,12,40.25,38.75,37.0,49.4,38.625,1.1989578808282757,False,False,False,False
39.0,39.0,309733,0.0,13,1.0,-1.6081226496766366e-16,39.0,39.525,1.0,2017,3,13,38.0,40.25,37.5,49.35,39.0,0.9354143466936116,False,False,False,False
38.0,40.0,186647,2.0,14,0.992708874098054,-0.1205366802553228,39.0625,38.2375,0.0,2017,4,14,39.0,38.0,38.75,51.5,39.0625,0.921389349479128,True,False,False,False
37.0,42.0,186647,5.0,15,0.970941817426052,-0.2393156642875575,38.9025,38.63875,0.6099999999999994,2017,4,15,39.0,39.0,40.25,49.8,38.9025,0.6668520575561732,True,False,False,False
40.0,40.0,186647,0.0,16,0.9350162426854148,-0.3546048870425354,39.4025,39.01375,0.3900000000000005,2017,4,16,39.61,39.0,38.0,49.3,39.4025,0.491282335662074,True,False,False,False
39.0,42.0,186647,3.0,17,0.8854560256532099,-0.4647231720437685,39.715,39.3575,0.25,2017,4,17,40.0,39.61,39.0,49.3,39.715,0.5445793483661718,True,False,False,False
40.0,42.0,186647,2.0,18,0.8229838658936565,-0.5680647467311557,40.215,39.63875,0.75,2017,5,18,40.25,40.0,39.0,49.3,40.215,0.585861189475464,True,False,False,False
40.0,41.0,186647,1.0,19,0.7485107481711013,-0.663122658240795,40.475,39.68875,-0.3500000000000014,2017,5,19,41.0,40.25,39.61,36.4,40.475,0.4406434688803937,True,False,False,False
41.0,43.0,186647,2.0,20,0.6631226582407952,-0.7485107481711012,41.1875,40.295,2.200000000000003,2017,5,20,40.65,41.0,40.0,37.0,41.1875,1.149909416722453,True,False,False,False
40.0,42.0,186647,2.0,21,0.5680647467311558,-0.8229838658936564,41.425,40.57,-1.6499999999999986,2017,5,21,42.85,40.65,40.25,37.5,41.425,0.9768145508063344,True,False,False,False
41.0,42.0,186647,1.0,22,0.464723172043769,-0.8854560256532096,41.5825,40.89875,0.4299999999999997,2017,6,22,41.2,42.85,41.0,38.75,41.5825,0.9353564382987848,True,False,False,False
40.0,41.0,186647,1.0,23,0.3546048870425358,-0.9350162426854148,41.6575,41.06625,-0.6799999999999997,2017,6,23,41.63,41.2,40.65,40.25,41.6575,0.8431439181225175,True,False,False,False
39.0,41.0,186647,2.0,24,0.2393156642875576,-0.970941817426052,41.1075,41.1475,-0.3000000000000042,2017,6,24,40.95,41.63,42.85,38.0,41.1075,0.4145981990638222,True,False,False,False
40.0,42.0,186647,2.0,25,0.120536680255323,-0.992708874098054,41.17,41.2975,0.8000000000000043,2017,6,25,40.65,40.95,41.2,39.0,41.17,0.4504812241743657,True,False,False,False
41.0,42.0,186647,1.0,26,-3.216245299353273e-16,-1.0,41.087500000000006,41.335,-0.1500000000000056,2017,6,26,41.45,40.65,41.63,39.0,41.087500000000006,0.3591076904406664,True,False,False,False
40.0,43.0,186647,3.0,27,-0.1205366802553228,-0.992708874098054,41.5125,41.585,1.3500000000000014,2017,7,27,41.3,41.45,40.95,39.61,41.5125,0.8340413658808068,True,False,False,False
42.0,43.0,186647,1.0,28,-0.2393156642875574,-0.970941817426052,41.9375,41.52250000000001,-0.2999999999999971,2017,7,28,42.65,41.3,40.65,40.0,41.9375,0.66379590236785,True,False,False,False
40.0,42.0,186647,2.0,29,-0.3546048870425356,-0.9350162426854148,41.825,41.4975,-1.3500000000000014,2017,7,29,42.35,42.65,41.45,40.25,41.825,0.7984359711337812,True,False,False,False
41.0,43.0,186647,2.0,30,-0.464723172043768,-0.8854560256532101,41.9125,41.5,0.6499999999999986,2017,7,30,41.0,42.35,41.3,41.0,41.9125,0.7386643351349429,True,False,False,False
44.0,46.0,186647,2.0,31,-0.5680647467311556,-0.8229838658936566,42.5,42.00625,3.3500000000000014,2017,8,31,41.65,41.0,42.65,40.65,42.5,1.7554676489947167,True,False,False,False
45.0,45.0,186647,0.0,32,-0.663122658240795,-0.7485107481711013,43.1625,42.55,0.0,2017,8,32,45.0,41.65,42.35,42.85,43.1625,2.138291763690601,True,False,False,False
45.0,48.0,186647,3.0,33,-0.7485107481711011,-0.6631226582407952,44.5375,43.18125,1.5,2017,8,33,45.0,45.0,41.0,41.2,44.5375,2.05076205348169,True,False,False,False
45.0,48.0,186647,3.0,34,-0.8229838658936564,-0.5680647467311559,46.0375,43.975,1.1499999999999986,2017,8,34,46.5,45.0,41.65,41.63,46.0375,1.2867109232459637,True,False,False,False
46.0,48.0,186647,2.0,35,-0.8854560256532096,-0.4647231720437691,46.5375,44.51875,-0.6499999999999986,2017,8,35,47.65,46.5,45.0,40.95,46.5375,1.1279590713617065,True,False,False,False
47.0,48.0,332767,1.0,36,-0.9350162426854148,-0.3546048870425359,47.1775,45.17,0.5600000000000023,2017,9,36,47.0,47.65,45.0,40.65,47.1775,0.5354359594453714,False,False,False,False
45.0,48.0,332767,3.0,37,-0.970941817426052,-0.2393156642875577,47.2775,45.907500000000006,-0.6600000000000037,2017,9,37,47.56,47.0,46.5,41.45,47.2775,0.3821321760863941,False,False,False,False
46.0,47.32,332767,1.3200000000000005,38,-0.992708874098054,-0.1205366802553235,47.0375,46.5375,-0.2100000000000008,2017,9,38,46.9,47.56,47.65,41.3,47.0375,0.3715171597658963,False,False,False,False
47.32,49.0,332767,1.6799999999999995,39,-1.0,-1.8369701987210292e-16,47.3025,46.92,1.3700000000000043,2017,9,39,46.69,46.9,47.0,42.65,47.3025,0.6264383449315059,False,False,False,False
48.0,50.0,332767,2.0,40,-0.992708874098054,0.1205366802553232,47.7125,47.445,1.1400000000000006,2017,10,40,48.06,46.69,47.56,42.35,47.7125,1.1603268217764608,False,False,False,False
48.0,51.0,332767,3.0,41,-0.970941817426052,0.2393156642875573,48.2875,47.7825,0.0,2017,10,41,49.2,48.06,46.9,41.0,48.2875,1.1929061153336964,False,False,False,False
49.0,51.0,332767,2.0,42,-0.9350162426854148,0.3546048870425355,49.09,48.06375,0.6999999999999957,2017,10,42,49.2,49.2,46.69,41.65,49.09,0.7618398781899801,False,False,False,False
48.0,49.0,332767,1.0,43,-0.8854560256532101,0.464723172043768,49.225,48.26375,-1.2999999999999972,2017,10,43,49.9,49.2,48.06,45.0,49.225,0.5315072906372246,False,False,False,False
48.0,49.0,332767,1.0,44,-0.822983865893657,0.5680647467311548,49.075,48.39375,0.0,2017,11,44,48.6,49.9,49.2,45.0,49.075,0.6184658438430722,False,False,False,False
48.0,50.0,332767,2.0,45,-0.7485107481711011,0.6631226582407952,48.9375,48.6125,0.0499999999999971,2017,11,45,48.6,48.6,49.2,46.5,48.9375,0.6420994211702663,False,False,False,False
48.0,51.0,332767,3.0,46,-0.6631226582407955,0.7485107481711007,49.1025,49.09625,1.910000000000004,2017,11,46,48.65,48.6,49.9,47.65,49.1025,0.9719525022691154,False,False,False,False
47.0,50.0,332767,3.0,47,-0.5680647467311559,0.8229838658936564,49.115,49.17,-1.910000000000004,2017,11,47,50.56,48.65,48.6,47.0,49.115,0.9636216408254824,False,False,False,False
48.0,50.0,332767,2.0,48,-0.4647231720437684,0.88545602565321,49.215,49.145,0.3500000000000014,2017,11,48,48.65,50.56,48.6,47.56,49.215,0.91171998625338,False,False,False,False
49.0,52.0,332767,3.0,49,-0.3546048870425359,0.9350162426854148,49.9275,49.432500000000005,2.5,2017,12,49,49.0,48.65,48.65,46.9,49.9275,1.3372951556533323,False,False,False,False
